"SG_UF";"CD_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"POPULACAO_ESTIMADA"
"RN";24;"07203";"Macau";"32039"
"RN";24;"07252";"Major Sales";"4062"
"RN";24;"07302";"Marcelino Vieira";"8336"
"RN";24;"07401";"Martins";"8758"
"RN";24;"07500";"Maxaranguape";"12544"
"RN";24;"07609";"Messias Targino";"4634"
"RN";24;"07708";"Montanhas";"11208"
"RN";24;"07807";"Monte Alegre";"22576"
"RN";24;"07906";"Monte das Gameleiras";"2084"
"RN";24;"08003";"Mossoró";"300618"
"RN";24;"08102";"Natal";"890480"
"RN";24;"08201";"Nísia Floresta";"27938"
"RN";24;"08300";"Nova Cruz";"37450"
"RN";24;"08409";"Olho-d'Água do Borges";"4244"
"RN";24;"08508";"Ouro Branco";"4813"
"RN";24;"08607";"Paraná";"4276"
"RN";24;"08706";"Paraú";"3750"
"RN";24;"08805";"Parazinho";"5272"
"RN";24;"08904";"Parelhas";"21545"
"RN";24;"08953";"Rio do Fogo";"10905"
"RN";24;"09100";"Passa e Fica";"13474"
"RN";24;"09209";"Passagem";"3102"
"RN";24;"09308";"Patu";"12809"
"RN";24;"09332";"Santa Maria";"5621"
"RN";24;"09407";"Pau dos Ferros";"30600"
"RN";24;"09506";"Pedra Grande";"3199"
"RN";24;"09605";"Pedra Preta";"2438"
"RN";24;"09704";"Pedro Avelino";"6653"
"RN";24;"09803";"Pedro Velho";"14844"
